지역ID,맵ID,맵,상위지역ID,상위지역,지역명,매칭상태,좌표기준지역ID,대상구분,GUID,Entry,대상이름,X,Y,Z
4283,571,노스렌드,3711,숄라자르 분지,잃어버린 땅,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4284,571,노스렌드,3711,숄라자르 분지,네싱워리 주둔지,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4285,571,노스렌드,3711,숄라자르 분지,바닷길 여울,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4286,571,노스렌드,3711,숄라자르 분지,노즈론의 무덤,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4287,571,노스렌드,3711,숄라자르 분지,카르탁의 요새,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4288,571,노스렌드,3711,숄라자르 분지,번개불꽃 안식처,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4289,571,노스렌드,3711,숄라자르 분지,생명 감시자의 길,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4290,571,노스렌드,3711,숄라자르 분지,강의 심장부,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4291,571,노스렌드,3711,숄라자르 분지,구름몰이 거처,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4292,571,노스렌드,3711,숄라자르 분지,광란의심장 언덕,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4293,571,노스렌드,3711,숄라자르 분지,야생수풀 늪지대,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4294,571,노스렌드,66,줄드락,헤브발로크,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4295,571,노스렌드,3711,숄라자르 분지,갈라진 수정동굴,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4296,571,노스렌드,3711,숄라자르 분지,생명의 피 봉우리,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4297,571,노스렌드,3711,숄라자르 분지,이끼걸음 마을,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4298,609,칠흑의 요새,0,,동부 역병지대: 붉은십자군 초소,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4299,571,노스렌드,66,줄드락,콜라마스,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4300,571,노스렌드,3711,숄라자르 분지,차원문,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4302,571,노스렌드,3711,숄라자르 분지,하늘길 봉우리,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4303,571,노스렌드,3711,숄라자르 분지,바위돌기고릴라 폐허,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4304,571,노스렌드,3711,숄라자르 분지,사파이어 부화장,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4306,571,노스렌드,3711,숄라자르 분지,안개속삭임 야영지,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4307,571,노스렌드,3711,숄라자르 분지,미명의 봉우리,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4308,571,노스렌드,3711,숄라자르 분지,작살사냥꾼 야영지,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4309,571,노스렌드,66,줄드락,드락타론 성채,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4310,571,노스렌드,66,줄드락,제라마스,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4311,571,노스렌드,66,줄드락,고뇌의 성물함,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4312,571,노스렌드,66,줄드락,칠흑의 감시초소,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4313,571,노스렌드,66,줄드락,스림의 최후,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4314,571,노스렌드,66,줄드락,볼타루스,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4315,571,노스렌드,66,줄드락,고통의 성물함,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4316,571,노스렌드,66,줄드락,성난발톱 소굴,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4317,571,노스렌드,66,줄드락,빛의 틈,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4318,571,노스렌드,66,줄드락,자진의 웅덩이,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4319,571,노스렌드,66,줄드락,짐아브와,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4320,571,노스렌드,66,줄드락,고뇌의 투기장,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4321,571,노스렌드,66,줄드락,루노크의 제단,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4322,571,노스렌드,66,줄드락,하르코아의 제단,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4323,571,노스렌드,66,줄드락,짐토르가,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4324,571,노스렌드,66,줄드락,진알라이의 웅덩이,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4325,571,노스렌드,66,줄드락,쿠에츠룬의 제단,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4326,571,노스렌드,66,줄드락,헤브드라카,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4327,571,노스렌드,66,줄드락,드락마브와,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4328,571,노스렌드,66,줄드락,짐루크,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4329,571,노스렌드,66,줄드락,맘토스의 제단,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4342,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,아케루스: 칠흑의 요새,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4343,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,신 아발론,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4344,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,신 아발론 농장,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4345,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,신 아발론 과수원,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4346,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,신 아발론 마을회관,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4347,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,헤이븐샤이어,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4348,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,헤이븐샤이어 농장,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4349,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,헤이븐샤이어 제재소,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4350,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,헤이븐샤이어 마구간,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4351,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,붉은십자군 요새,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4352,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,진홍불꽃의 예배당,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4353,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,빛의 거점탑,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4354,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,빛의 거점,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4355,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,기념 납골당,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4356,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,죽음의 틈,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4357,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,맹독의 숲,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4358,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,티르의 손 수도원,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4359,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,왕의 항구,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4360,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,붉은십자군 전망대,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4361,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,희망의 빛 예배당,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4362,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,불신자의 만용호,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4363,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,전염의 흉터,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4364,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,브라우만 밀농장,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4365,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,헤이븐샤이어 광산,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4366,571,노스렌드,394,회색 구릉지,우르속의 동굴,상위지역 zoneId 대체,394,NPC,117222,26335,쓰러진 토석인 전사,4706.64,-4453.71,195.048
4367,571,노스렌드,3711,숄라자르 분지,파멸의 역병지,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4368,571,노스렌드,3711,숄라자르 분지,뼈의 언덕,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4369,571,노스렌드,3711,숄라자르 분지,도리안의 전초기지,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4371,571,노스렌드,66,줄드락,맘토스 분화구,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4372,571,노스렌드,66,줄드락,졸마즈 요새,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4373,571,노스렌드,66,줄드락,졸헤브,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4374,571,노스렌드,66,줄드락,성난발톱 호수,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4375,571,노스렌드,66,줄드락,군드락,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4376,571,노스렌드,3711,숄라자르 분지,야만의 숲,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4377,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,신 아발론 대장간,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4379,571,노스렌드,495,울부짖는 협만,발가드,상위지역 zoneId 대체,495,몬스터,52854,24440,샬레르브론 가고일,2159.51,-3194.06,143.911
4380,571,노스렌드,495,울부짖는 협만,서부경비대 여관,상위지역 zoneId 대체,495,몬스터,52854,24440,샬레르브론 가고일,2159.51,-3194.06,143.911
4381,1,칼림도어,490,운고로 분화구,차원문,상위지역 좌표경계 대체,490,몬스터,24430,9376,불바람,-7183.41,-1294.81,-183.114
4382,1,칼림도어,490,운고로 분화구,구체자의 정원,상위지역 좌표경계 대체,490,몬스터,24430,9376,불바람,-7183.41,-1294.81,-183.114
4383,571,노스렌드,3711,숄라자르 분지,호반의 착륙장,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4385,571,노스렌드,3711,숄라자르 분지,거센물결 호수,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4386,571,노스렌드,3711,숄라자르 분지,구름몰이 여울목,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4387,571,노스렌드,3711,숄라자르 분지,광란의심장 강,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4388,571,노스렌드,3711,숄라자르 분지,겨울손아귀 강,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4389,571,노스렌드,3711,숄라자르 분지,해마루 봉우리,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4390,571,노스렌드,66,줄드락,얼어붙은 틈,상위지역 좌표경계 대체,66,몬스터,118621,28145,잠복꾼 바실리스크,5940.0,-2956.64,287.57
4391,571,노스렌드,3711,숄라자르 분지,스윈들그린의 채굴현장,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4392,571,노스렌드,3711,숄라자르 분지,폭풍전령 바위,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4393,571,노스렌드,3711,숄라자르 분지,죽음의 손 야영지,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4394,609,칠흑의 요새,4298,동부 역병지대: 붉은십자군 초소,붉은십자군 선술집,상위지역 좌표경계 대체,4298,몬스터,128765,28557,붉은십자군 일꾼,2081.72,-5684.36,100.628
4395,571,노스렌드,0,,달라란,좌표 없음,,,,,,,,
4396,571,노스렌드,65,용의 안식처,녹주둥이 전초기지,상위지역 zoneId 대체,65,몬스터,502,26280,용의 안식처 마법사 사냥꾼,3373.64,2584.31,42.1588
4399,571,노스렌드,3537,북풍의 땅,파샤이어 광산,상위지역 zoneId 대체,3537,몬스터,1107,26093,낙사나르 대상,3739.39,3567.09,374.341
4400,571,노스렌드,3711,숄라자르 분지,이끼빛 봉우리,상위지역 좌표경계 대체,3711,몬스터,1974588,28362,반짝이는 흙더미,5822.07,4726.69,-132.864
4401,571,노스렌드,3537,북풍의 땅,사라고사의 영지,상위지역 zoneId 대체,3537,몬스터,1107,26093,낙사나르 대상,3739.39,3567.09,374.341
