long,long,long,long,flags,long,long,long,long,long,long,long,long,long,None,str,None,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,long,long,long,long,long,long,long,
3738,0,5,0,0x0,34,0,0,34,0,0,32,0,0,,"치명타 및 주문 극대화 적중도 +34",,,,,,,,,,,,,,,0xFF01FE,0,0,42149,0,755,350,0,
3739,0,5,0,0x0,34,0,0,34,0,0,36,0,0,,"가속도 +34",,,,,,,,,,,,,,,0xFF01FE,0,0,42150,0,755,350,0,
3740,0,5,0,0x0,34,0,0,34,0,0,13,0,0,,"회피 숙련도 +34",,,,,,,,,,,,,,,0xFF01FE,0,0,42151,0,755,350,0,
3741,0,5,0,0x0,34,0,0,34,0,0,14,0,0,,"무기 막기 숙련도 +34",,,,,,,,,,,,,,,0xFF01FE,0,0,42152,0,755,350,0,
3742,0,5,0,0x0,34,0,0,34,0,0,31,0,0,,"적중도 +34",,,,,,,,,,,,,,,0xFF01FE,0,0,42156,0,755,350,0,
3743,0,5,0,0x0,34,0,0,34,0,0,12,0,0,,"방어 숙련도 +34",,,,,,,,,,,,,,,0xFF01FE,0,0,42157,0,755,350,0,
3744,0,5,0,0x0,34,0,0,34,0,0,35,0,0,,"탄력도 +34",,,,,,,,,,,,,,,0xFF01FE,0,0,42158,0,755,350,0,
3745,0,5,0,0x0,34,0,0,34,0,0,44,0,0,,"방어구 관통력 +34",,,,,,,,,,,,,,,0xFF01FE,0,0,42153,0,755,350,0,
3746,0,5,0,0x0,34,0,0,34,0,0,37,0,0,,"숙련 +34",,,,,,,,,,,,,,,0xFF01FE,0,0,42154,0,755,350,0,
3747,0,3,0,0x0,43,0,0,43,0,0,46055,0,0,,"주문 관통력 +43",,,,,,,,,,,,,,,0xFF01FE,0,0,42155,0,755,350,0,
3748,0,3,0,0x0,0,0,0,0,0,0,56355,0,0,,"티타늄 스파이크 (45-67)",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,70,
3749,0,3,0,0x0,0,7,0,0,7,0,56527,6,0,,"모든 능력치 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,42701,0,0,0,0,
3750,0,3,0,0x0,0,0,0,0,0,0,56529,0,0,,"모든 능력치 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,42702,0,0,0,0,
3751,0,5,0,0x0,6,0,0,6,0,0,12,0,0,,"방어 숙련도 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3752,0,5,0,0x0,5,0,0,5,0,0,45,0,0,,"주문력 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3753,0,5,0,0x0,9,0,0,9,0,0,45,0,0,,"주문력 +9",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3754,0,5,5,0x5,24,10,10,24,10,10,38,31,7,,"전투력 +24 / 체력 +10 / 적중도 +10",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,60,
3755,0,5,5,0x0,28,12,0,28,12,0,38,13,0,,"전투력 +28 / 회피 숙련도 +12",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,60,
3756,0,5,0,0x0,130,0,0,130,0,0,38,0,0,,"전투력 +130",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,165,400,0,
3757,0,5,0,0x0,102,0,0,102,0,0,7,0,0,,"체력 +102",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,165,400,0,
3758,0,5,0,0x0,76,0,0,76,0,0,45,0,0,,"주문력 +76",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,165,400,0,
3759,0,4,0,0x0,70,0,0,70,0,0,2,0,0,,"화염 저항력 +70",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,165,400,0,
3760,0,4,0,0x0,70,0,0,70,0,0,4,0,0,,"냉기 저항력 +70",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,165,400,0,
3761,0,4,0,0x0,70,0,0,70,0,0,5,0,0,,"암흑 저항력 +70",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,165,400,0,
3762,0,4,0,0x0,70,0,0,70,0,0,3,0,0,,"자연 저항력 +70",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,165,400,0,
3763,0,4,0,0x0,70,0,0,70,0,0,6,0,0,,"비전 저항력 +70",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,165,400,0,
3764,0,5,0,0x0,12,0,0,12,0,0,38,0,0,,"전투력 +12",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3765,0,5,0,0x0,4,0,0,4,0,0,44,0,0,,"방어구 관통력 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3766,0,5,0,0x0,12,0,0,12,0,0,7,0,0,,"체력 +12",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3767,0,5,5,0x0,14,7,0,14,7,0,38,32,0,,"전투력 +14 / 치명타 및 주문 극대화 적중도 +7",,,,,,,,,,,,,,,0xFF01FE,0,0,41429,0,0,0,0,
3768,0,1,0,0x0,100,0,0,100,0,0,57964,0,0,,"순간 효과 독 VIII",,,,,,,,,,,,,,,0xFF01FE,26,9,0,0,0,0,0,
3769,0,1,0,0x0,100,0,0,100,0,0,57965,0,0,,"순간 효과 독 IX",,,,,,,,,,,,,,,0xFF01FE,26,9,0,0,0,0,0,
3770,0,1,0,0x0,30,0,0,30,0,0,57969,0,0,,"맹독 VIII",,,,,,,,,,,,,,,0xFF01FE,26,9,0,0,0,0,0,
3771,0,1,0,0x0,30,0,0,30,0,0,57970,0,0,,"맹독 IX",,,,,,,,,,,,,,,0xFF01FE,26,9,0,0,0,0,0,
3772,0,1,0,0x0,100,0,0,100,0,0,57974,0,0,,"상처 감염 독 VI",,,,,,,,,,,,,,,0xFF01FE,26,9,0,0,0,0,0,
3773,0,1,0,0x0,100,0,0,100,0,0,57975,0,0,,"상처 감염 독 VII",,,,,,,,,,,,,,,0xFF01FE,26,9,0,0,0,0,0,
3774,0,1,0,0x0,50,0,0,50,0,0,57981,0,0,,"정신 마취 독 II",,,,,,,,,,,,,,,0xFF01FE,26,9,0,0,0,0,0,
3775,0,5,5,0x0,30,15,0,30,15,0,45,32,0,,"주문력 +30 / 치명타 및 주문 극대화 적중도 +15",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3776,0,5,5,0x0,45,15,0,45,15,0,38,32,0,,"전투력 +45 / 치명타 및 주문 극대화 적중도 +15",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3777,0,5,5,0x0,20,15,0,20,15,0,12,13,0,,"방어 숙련도 +20 / 회피 숙련도 +15",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3778,0,5,0,0x0,8,0,0,8,0,0,37,0,0,,"숙련 +8",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3779,0,3,0,0x0,100,0,0,100,0,0,58784,0,0,,"불꽃의 무기 8",,,,,,,,,,,,,,,0xFF01FE,32,9,0,0,0,0,0,
3780,0,3,0,0x0,100,0,0,100,0,0,58791,0,0,,"불꽃의 무기 9",,,,,,,,,,,,,,,0xFF01FE,32,9,0,0,0,0,0,
3781,0,3,0,0x0,100,0,0,100,0,0,58792,0,0,,"불꽃의 무기 10",,,,,,,,,,,,,,,0xFF01FE,32,9,0,0,0,0,0,
3782,0,1,0,0x0,0,0,0,0,0,0,58797,0,0,,"냉기의 무기 7",,,,,,,,,,,,,,,0xFF01FE,33,9,0,0,0,0,0,
3783,0,1,0,0x0,0,0,0,0,0,0,58798,0,0,,"냉기의 무기 8",,,,,,,,,,,,,,,0xFF01FE,33,9,0,0,0,0,0,
3784,0,1,0,0x0,0,0,0,0,0,0,58799,0,0,,"냉기의 무기 9",,,,,,,,,,,,,,,0xFF01FE,33,9,0,0,0,0,0,
3785,0,3,0,0x0,20,0,0,20,0,0,33757,0,0,,"질풍의 무기 6",,,,,,,,,,,,,,,0xFF01FE,81,9,0,0,0,0,0,
3786,0,3,0,0x0,20,0,0,20,0,0,33757,0,0,,"질풍의 무기 7",,,,,,,,,,,,,,,0xFF01FE,81,9,0,0,0,0,0,
3787,0,3,0,0x0,20,0,0,20,0,0,33757,0,0,,"질풍의 무기 8",,,,,,,,,,,,,,,0xFF01FE,81,9,0,0,0,0,0,
3788,0,5,5,0x0,25,25,0,25,25,0,31,32,0,,"적중도 +25 / 치명타 및 주문 극대화 적중도 +25",,,,,,,,,,,,,,,0xFF01FE,2,0,0,0,0,0,0,
3789,0,1,0,0x0,0,0,0,0,0,0,59620,0,0,,"광폭화",,,,,,,,,,,,,,,0xFF01FE,178,0,0,0,0,0,0,
3790,0,3,0,0x0,0,0,0,0,0,0,59630,0,0,,"검은 마력",,,,,,,,,,,,,,,0xFF01FE,161,0,0,0,0,0,0,
3791,0,5,0,0x0,30,0,0,30,0,0,7,0,0,,"체력 +30",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,333,400,0,
3792,0,5,0,0x0,20,0,0,20,0,0,35,0,0,,"탄력도 +20",,,,,,,,,,,,,,,0xFF01FE,0,0,44066,0,0,0,0,
3793,0,5,5,0x0,40,15,0,40,15,0,38,35,0,,"전투력 +40 / 탄력도 +15",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3794,0,5,5,0x0,23,15,0,23,15,0,45,35,0,,"주문력 +23 / 탄력도 +15",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3795,0,5,5,0x0,50,20,0,50,20,0,38,35,7,,"전투력 +50 / 탄력도 +20",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3796,0,5,5,0x0,29,20,0,29,20,0,45,35,7,,"주문력 + 29 / 탄력도 +20",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,0,
3797,0,5,5,0x0,29,20,0,29,20,0,45,35,7,,"주문력 +29 / 탄력도 + 20",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3798,0,5,3,0x0,34,0,0,34,0,0,38,23990,0,,"전투력 +34 / 최하급 달리기 속도 증가",,,,,,,,,,,,,,,0xFF01FE,0,0,44076,191,0,0,0,
3799,0,5,3,0x0,20,0,0,20,0,0,45,23990,0,,"주문력 +20 / 최하급 달리기 속도 증가",,,,,,,,,,,,,,,0xFF01FE,0,0,44078,193,0,0,0,
3800,0,5,3,0x0,17,0,0,17,0,0,32,55357,0,,"치명타 및 주문 극대화 적중도 +17 / 공포 지속시간 10%만큼 감소",,,,,,,,,,,,,,,0xFF01FE,0,0,44082,189,0,0,0,
3801,0,5,3,0x0,17,0,0,17,0,0,32,55378,0,,"치명타 및 주문 극대화 적중도 +17 / 덫, 이동 불가에 대한 저항력 +10%",,,,,,,,,,,,,,,0xFF01FE,0,0,44081,181,0,0,0,
3802,0,5,3,0x0,20,0,0,20,0,0,45,55366,0,,"주문력 + 20 / 침묵 지속시간 10%만큼 감소",,,,,,,,,,,,,,,0xFF01FE,0,0,44084,182,0,0,0,
3803,0,5,3,0x0,34,0,0,34,0,0,38,55358,0,,"전투력 +34 / 기절 지속시간 10%만큼 감소",,,,,,,,,,,,,,,0xFF01FE,0,0,44087,190,0,0,0,
3804,0,5,3,0x0,26,0,0,26,0,0,7,55358,0,,"체력 +26 / 기절 지속시간 10%만큼 감소",,,,,,,,,,,,,,,0xFF01FE,0,0,44088,188,0,0,0,
3805,0,5,3,0x0,20,0,0,20,0,0,45,55358,0,,"주문력 +20 /기절 지속시간 10%만큼 감소",,,,,,,,,,,,,,,0xFF01FE,0,0,44089,194,0,0,0,
3806,0,5,5,0x0,18,10,0,18,10,0,45,32,0,,"주문력 +18 / 치명타 및 주문 극대화 적중도 +10",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3807,0,5,5,0x0,18,5,0,18,5,0,45,43,0,,"주문력 +18 / 5초당 마나 회복량 +5",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3808,0,5,5,0x0,40,15,0,40,15,0,38,32,0,,"전투력 +40 / 치명타 및 주문 극대화 적중도 +15",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3809,0,5,5,0x0,24,8,0,24,8,0,45,43,0,,"주문력 +24 / 5초당 마나 회복량 +8",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3810,0,5,5,0x0,24,15,0,24,10,0,45,32,0,,"주문력 +24 / 치명타 및 주문 극대화 적중도 +15",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3811,0,5,5,0x0,20,15,0,20,15,0,13,12,0,,"회피 숙련도 +20 / 방어 숙련도 +15",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3812,0,4,5,0x0,25,30,0,25,30,0,4,7,0,,"냉기 저항력 +25 / 체력 +30",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3813,0,4,5,0x0,25,30,0,25,30,0,3,7,0,,"자연 저항력 +25 / 체력 +30",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3814,0,4,5,0x0,25,30,0,25,30,0,5,7,0,,"암흑 저항력 +25 / 체력 +30",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3815,0,4,5,0x0,25,30,0,25,30,0,6,7,0,,"비전 저항력 +25 / 체력 +30",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3816,0,4,5,0x0,25,30,0,25,30,0,2,7,0,,"화염 저항력 +25 / 체력 +30",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3817,0,5,5,0x0,50,20,0,50,20,0,38,32,7,,"전투력 +50 / 치명타 및 주문 극대화 적중도 +20",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3818,0,5,5,0x0,37,20,0,37,20,0,7,12,0,,"체력 +37 / 방어 숙련도 +20",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3819,0,5,5,0x0,30,10,0,30,10,0,45,43,7,,"주문력 +30 / 5초당 마나 회복량 +10",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3820,0,5,5,0x0,30,20,0,30,20,0,45,32,7,,"주문력 +30 / 치명타 및 주문 극대화 적중도 +20",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3821,0,5,0,0x0,8,0,0,8,0,0,35,0,0,,"탄력도 +8",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3822,0,5,5,0x0,55,22,0,55,22,0,7,3,0,,"체력 +55 / 민첩성 +22",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3823,0,5,5,0x0,22,75,0,22,75,0,32,38,0,,"전투력 +75 / 치명타 및 주문 극대화 적중도 +22",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3824,0,5,0,0x0,24,0,0,24,0,0,38,0,0,,"전투력 +24",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3825,0,5,0,0x0,15,0,0,15,0,0,36,0,0,,"가속도 +15",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3826,0,5,5,0x0,12,12,0,12,12,0,31,32,0,,"적중도 +12 / 치명타 및 주문 극대화 적중도 +12",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3827,0,5,0,0x0,110,0,0,110,0,0,38,0,0,,"전투력 +110",,,,,,,,,,,,,,,0xFF01FE,178,0,0,0,0,0,0,
3828,0,5,0,0x0,85,0,0,85,0,0,38,0,0,,"전투력 +85",,,,,,,,,,,,,,,0xFF01FE,101,0,0,0,0,0,0,
3829,0,5,0,0x0,35,0,0,35,0,0,38,0,0,,"전투력 +35",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3830,0,5,0,0x0,50,0,0,50,0,0,45,0,0,,"주문력 +50",,,,,,,,,,,,,,,0xFF01FE,103,0,0,0,0,0,0,
3831,0,5,0,0x0,23,20,20,23,20,20,36,29,30,,"가속도 +23",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3832,0,3,0,0x0,0,0,0,0,0,0,60694,0,0,,"모든 능력치 +10",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3833,0,5,0,0x0,65,0,0,65,0,0,38,0,0,,"전투력 +65",,,,,,,,,,,,,,,0xFF01FE,29,0,0,0,0,0,0,
3834,0,5,0,0x0,63,0,0,63,0,0,45,0,0,,"주문력 +63",,,,,,,,,,,,,,,0xFF01FE,160,0,0,0,0,0,0,
3835,0,5,5,0x0,120,15,0,120,15,0,38,32,0,,"전투력 +120 / 치명타 및 주문 극대화 적중도 +15",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,773,400,0,
3836,0,5,5,0x0,70,8,0,70,8,0,45,43,0,,"주문력 +70 / 5초당 마나 회복량 +8",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,773,400,0,
3837,0,5,5,0x0,60,15,0,60,15,0,13,12,0,,"회피 숙련도 +60 / 방어 숙련도 +15",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,773,400,0,
3838,0,5,5,0x0,70,15,0,70,15,0,45,32,0,,"주문력 +70 / 치명타 및 주문 극대화 적중도 +15",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,773,400,0,
3839,0,5,0,0x0,40,0,0,40,0,0,38,0,0,,"전투력 +40",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,333,400,0,
3840,0,5,0,0x0,23,0,0,23,0,0,45,0,0,,"주문력 +23",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,333,400,0,
3841,0,5,0,0x0,23,0,0,23,0,0,45,0,0,,"주문력 +23",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3842,0,5,5,0x0,30,25,0,30,25,0,7,35,7,,"체력 +30 / 탄력도 +25",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3843,0,2,0,0x0,15,0,0,15,0,0,0,0,0,,"조준경 (공격력 +15)",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,70,
3844,0,5,0,0x0,45,0,0,45,0,0,6,0,0,,"정신력 +45",,,,,,,,,,,,,,,0xFF01FE,159,0,0,0,0,0,0,
3845,0,5,0,0x0,50,0,0,50,0,0,38,0,0,,"전투력 +50",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3846,0,5,0,0x0,40,0,0,40,0,0,45,18031,0,,"주문력 +40",,,,,,,,,,,,,,,0xFF01FE,102,0,0,0,0,0,0,
3847,0,3,0,0x0,0,0,0,0,0,0,62157,0,0,,"돌가죽 가고일의 룬",,,,,,,,,,,,,,,0xFF01FE,159,1,0,0,776,0,0,
3848,0,8,0,0x0,1,0,0,1,0,0,0,0,0,,"지팡이 보석 홈",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3849,0,5,3,0x0,81,0,0,81,0,0,48,43588,0,,"티타늄 도금",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,70,
3850,0,5,0,0x0,40,0,0,40,0,0,7,0,0,,"체력 +40",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3851,0,5,0,0x0,50,0,0,50,0,0,7,0,0,,"체력 +50",,,,,,,,,,,,,,,0xFF01FE,29,0,0,0,0,0,0,
3852,0,5,5,0x0,30,15,0,30,15,0,7,35,0,,"체력 +30 / 탄력도 +15",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,70,
3853,0,5,5,0x0,40,28,0,40,28,0,35,7,0,,"탄력도 +40 / 체력 +28",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3854,0,5,0,0x0,81,0,0,81,0,0,45,33027,0,,"주문력 +81",,,,,,,,,,,,,,,0xFF01FE,172,0,0,0,0,0,0,
3855,0,5,0,0x0,69,0,0,69,0,0,45,33027,0,,"주문력 +69",,,,,,,,,,,,,,,0xFF01FE,128,0,0,0,0,0,0,
3856,0,5,0,0x0,100,0,0,100,0,0,3,0,0,,"민첩성 +100",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,165,400,0,
3857,0,5,0,0x0,6,0,0,6,0,0,12,0,0,,"방어 숙련도 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3858,0,5,0,0x0,5,0,0,5,0,0,31,0,0,,"적중도 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3859,0,7,5,0x0,0,27,0,0,27,0,55001,45,0,,"주문력 +27",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,202,350,0,
3860,0,4,0,0x0,885,0,0,885,0,0,0,0,0,,"방어도 +885",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,202,400,0,
3861,0,5,0,0x0,20,0,0,20,0,0,4,0,0,,"힘 +20",,,,,,,,,,,,,,,0xFF01FE,0,0,45862,0,0,0,0,
3862,0,5,0,0x0,20,0,0,20,0,0,3,0,0,,"민첩성 +20",,,,,,,,,,,,,,,0xFF01FE,0,0,45879,0,0,0,0,
3863,0,5,0,0x0,30,0,0,30,0,0,7,0,0,,"체력 +30",,,,,,,,,,,,,,,0xFF01FE,0,0,45880,0,0,0,0,
3864,0,5,0,0x0,20,0,0,20,0,0,6,0,0,,"정신력 +20",,,,,,,,,,,,,,,0xFF01FE,0,0,45881,0,0,0,0,
3865,0,5,0,0x0,20,0,0,20,0,0,5,0,0,,"지능 +20",,,,,,,,,,,,,,,0xFF01FE,0,0,45882,0,0,0,0,
3866,0,5,0,0x0,23,0,0,23,0,0,45,0,0,,"주문력 +23",,,,,,,,,,,,,,,0xFF01FE,0,0,45883,0,0,0,0,
3867,0,5,0,0x0,20,0,0,20,0,0,31,0,0,,"적중도 +20",,,,,,,,,,,,,,,0xFF01FE,0,0,45987,0,0,0,0,
3868,0,3,0,0x0,0,0,0,0,0,0,8085,0,0,,"미끼 (낚시 숙련도 +100)",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3869,0,1,0,0x0,0,0,0,0,0,0,64440,0,0,,"검 수호",,,,,,,,,,,,,,,0xFF01FE,186,0,0,0,0,0,75,
3870,0,3,0,0x0,0,0,0,0,0,0,64571,0,0,,"피 흡수",,,,,,,,,,,,,,,0xFF01FE,164,0,0,0,0,0,75,
3871,0,5,0,0x0,6,0,0,6,0,0,14,0,0,,"무기 막기 숙련도 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3872,0,5,5,0x0,50,20,0,50,20,0,45,6,0,,"주문력 +50 / 정신력 +20",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,65,
3873,0,5,5,0x0,50,30,0,50,30,0,45,7,0,,"주문력 +50 / 체력 +30",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,65,
3874,0,5,0,0x0,130,0,0,130,0,0,38,0,0,,"전투력 +130",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,165,450,0,
3875,0,5,5,0x0,30,10,0,30,10,0,38,32,0,,"전투력 +30 / 치명타 및 주문 극대화 적중도 +10",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3876,0,5,5,0x0,15,10,0,15,10,0,13,12,0,,"회피 숙련도 +15 / 방어 숙련도 +10",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,80,
3877,0,5,0,0x0,16,0,0,16,0,0,38,0,0,,"전투력 +16",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3878,0,7,0,0x5,0,0,45,0,0,45,67799,0,7,,"정신 증폭 접시",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,202,350,0,
3879,0,3,0,0x0,0,0,0,0,0,0,68251,0,0,,"모든 능력치 +10",,,,,,,,,,,,,,,0xFF01FE,0,0,49110,0,0,0,0,
3880,0,5,0,0x0,6,0,0,6,0,0,44,0,0,,"방어구 관통력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3881,0,5,0,0x0,17,0,0,20,0,0,43,0,0,,"5초당 마나 회복량 +17",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,755,350,0,
3882,0,5,0,0x0,8,0,0,8,0,0,44,0,0,,"방어구 관통력 + 8",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3883,0,3,0,0x0,0,0,0,0,0,0,70163,0,0,,"네루비안 등껍질의 룬",,,,,,,,,,,,,,,0xFF01FE,159,1,0,0,776,0,0,
3884,0,3,0,0x0,0,0,0,0,0,0,200001,0,0,,"모든 능력치 +1",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3885,0,3,0,0x0,0,0,0,0,0,0,200002,0,0,,"모든 능력치 +2",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3886,0,3,0,0x0,0,0,0,0,0,0,200003,0,0,,"모든 능력치 +3",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3887,0,3,0,0x0,0,0,0,0,0,0,200004,0,0,,"모든 능력치 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3888,0,3,0,0x0,0,0,0,0,0,0,200005,0,0,,"모든 능력치 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3889,0,3,0,0x0,0,0,0,0,0,0,200006,0,0,,"모든 능력치 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3890,0,3,0,0x0,0,0,0,0,0,0,200007,0,0,,"모든 능력치 +7",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3891,0,3,0,0x0,0,0,0,0,0,0,200008,0,0,,"모든 능력치 +8",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3892,0,3,0,0x0,0,0,0,0,0,0,200009,0,0,,"모든 능력치 +9",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3893,0,3,0,0x0,0,0,0,0,0,0,200010,0,0,,"모든 능력치 +10",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3894,0,3,0,0x0,0,0,0,0,0,0,200011,0,0,,"모든 능력치 +11",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3895,0,3,0,0x0,0,0,0,0,0,0,200012,0,0,,"모든 능력치 +12",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3896,0,3,0,0x0,0,0,0,0,0,0,200013,0,0,,"모든 능력치 +13",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3897,0,3,0,0x0,0,0,0,0,0,0,200014,0,0,,"모든 능력치 +14",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3898,0,3,0,0x0,0,0,0,0,0,0,200015,0,0,,"모든 능력치 +15",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3899,0,3,0,0x0,0,0,0,0,0,0,200016,0,0,,"모든 능력치 +16",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3900,0,3,0,0x0,0,0,0,0,0,0,200017,0,0,,"모든 능력치 +17",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3901,0,3,0,0x0,0,0,0,0,0,0,200018,0,0,,"모든 능력치 +18",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3902,0,3,0,0x0,0,0,0,0,0,0,200019,0,0,,"모든 능력치 +19",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
